  0 816.6  66.4 3.4 2067
  1 813.3  69.7 3.4 2064
  2 809.8  73.2 3.4 2066
  3 806.5  76.5 3.4 2065
  4 803.0  80.0 3.4 2867
  5 799.7  83.3 3.4 2864
  6 796.2  86.8 3.4 2866
  7 792.9  90.1 3.4 2865
  8 787.9  95.1 3.4 2355
  9 784.6  98.4 3.4 2352
 10 781.2 101.8 3.3 2354
 11 777.9 105.1 3.3 2353
 12 774.5 108.5 3.3 2003
 13 771.2 111.8 3.3 2000
 14 767.7 115.3 3.3 2002
 15 764.4 118.6 3.3 2001
 16 759.6 123.4 3.3 2611
 17 756.4 126.6 3.3 2608
 18 753.0 130.0 3.3 2610
 19 749.8 133.2 3.3 2609
 20 746.4 136.6 3.3 2323
 21 743.1 139.9 3.3 2320
 22 739.7 143.3 3.3 2322
 23 736.5 146.5 3.2 2321
 24 731.8 151.2 3.2 2291
 25 728.6 154.4 3.2 2288
 26 725.3 157.7 3.2 2290
 27 722.1 160.9 3.2 2289
 28 718.8 164.2 3.2 2579
 29 715.6 167.4 3.2 2576
 30 712.3 170.7 3.2 2578
 31 709.1 173.9 3.2 2577
 32 704.6 178.4 3.2 2035
 33 701.5 181.5 3.2 2032
 34 698.2 184.8 3.2 2034
 35 695.1 187.9 3.2 2033
 36 691.8 191.2 3.1 2643
 37 688.7 194.3 3.1 2640
 38 685.5 197.5 3.1 2642
 39 682.4 200.6 3.1 2641
 40 678.0 205.0 3.1 2931
 41 675.0 208.0 3.1 2928
 42 671.8 211.2 3.1 2930
 43 668.7 214.3 3.1 2929
 44 665.6 217.4 3.1 2899
 45 662.5 220.5 3.1 2896
 46 659.4 223.6 3.1 2898
 47 656.3 226.7 3.1 2897
 48 652.2 230.8 3.1 2071
 49 649.2 233.8 3.0 2068
 50 646.1 236.9 3.0 2070
 51 643.1 239.9 3.0 2069
 52 640.0 243.0 3.0 2871
 53 637.1 245.9 3.0 2868
 54 634.0 249.0 3.0 2870
 55 631.0 252.0 3.0 2869
 56 627.1 255.9 3.0 2359
 57 624.2 258.8 3.0 2356
 58 621.2 261.8 3.0 2358
 59 618.3 264.7 3.0 2357
 60 615.3 267.7 3.0 2007
 61 612.4 270.6 3.0 2004
 62 609.4 273.6 2.9 2006
 63 606.5 276.5 2.9 2005
 64 602.7 280.3 2.9 2615
 65 599.9 283.1 2.9 2612
 66 597.0 286.0 2.9 2614
 67 594.2 288.8 2.9 2613
 68 591.2 291.8 2.9 2327
 69 588.4 294.6 2.9 2324
 70 585.5 297.5 2.9 2326
 71 582.8 300.2 2.9 2325
 72 579.2 303.8 2.9 2295
 73 576.4 306.6 2.9 2292
 74 573.6 309.4 2.9 2294
 75 570.8 312.2 2.9 2293
 76 568.0 315.0 2.8 2583
 77 565.3 317.7 2.8 2580
 78 562.5 320.5 2.8 2582
 79 559.8 323.2 2.8 2581
 80 556.4 326.6 2.8 2039
 81 553.7 329.3 2.8 2036
 82 550.9 332.1 2.8 2038
 83 548.3 334.7 2.8 2037
 84 545.5 337.5 2.8 2647
 85 542.9 340.1 2.8 2644
 86 540.2 342.8 2.8 2646
 87 537.5 345.5 2.8 2645
 88 534.3 348.7 2.8 2935
 89 531.7 351.3 2.7 2932
 90 529.0 354.0 2.7 2934
 91 526.4 356.6 2.7 2933
 92 523.8 359.2 2.7 2903
 93 521.2 361.8 2.7 2900
 94 518.6 364.4 2.7 2902
 95 516.0 367.0 2.7 2901
 96 512.9 370.1 2.7 2075
 97 510.4 372.6 2.7 2072
 98 507.8 375.2 2.7 2074
 99 505.3 377.7 2.7 2073
100 502.8 380.2 2.7 2875
101 500.3 382.7 2.7 2872
102 497.7 385.3 2.6 2874
103 495.3 387.7 2.6 2873
104 492.3 390.7 2.6 2363
105 489.9 393.1 2.6 2360
106 487.4 395.6 2.6 2362
107 484.9 398.1 2.6 2361
108 482.5 400.5 2.6 2011
109 480.0 403.0 2.6 2008
110 477.6 405.4 2.6 2010
111 475.2 407.8 2.6 2009
112 472.4 410.6 2.6 2619
113 470.0 413.0 2.6 2616
114 467.6 415.4 2.6 2618
115 465.2 417.8 2.5 2617
116 462.8 420.2 2.5 2331
117 460.5 422.5 2.5 2328
118 458.1 424.9 2.5 2330
119 455.8 427.2 2.5 2329
120 453.1 429.9 2.5 2299
121 450.8 432.2 2.5 2296
122 448.4 434.6 2.5 2298
123 446.1 436.9 2.5 2297
124 443.8 439.2 2.5 2587
125 441.5 441.5 2.5 2584
126 439.2 443.8 2.5 2586
127 437.0 446.0 2.5 2585
128 434.4 448.6 2.4 2043
129 432.2 450.8 2.4 2040
130 429.9 453.1 2.4 2042
131 427.7 455.3 2.4 2041
132 425.4 457.6 2.4 2651
133 423.2 459.8 2.4 2648
134 421.0 462.0 2.4 2650
135 418.8 464.2 2.4 2649
136 416.4 466.6 2.4 2939
137 414.2 468.8 2.4 2936
138 412.0 471.0 2.4 2938
139 409.8 473.2 2.4 2937
140 407.7 475.3 2.4 2907
141 405.5 477.5 2.4 2904
142 403.4 479.6 2.3 2906
143 401.3 481.7 2.3 2905
144 398.9 484.1 2.3 2079
145 396.8 486.2 2.3 2076
146 394.7 488.3 2.3 2078
147 392.6 490.4 2.3 2077
148 390.4 492.6 2.3 2879
149 388.4 494.6 2.3 2876
150 386.3 496.7 2.3 2878
151 384.2 498.8 2.3 2877
152 382.0 501.0 2.3 2367
153 379.9 503.1 2.3 2364
154 377.9 505.1 2.3 2366
155 375.8 507.2 2.2 2365
156 373.8 509.2 2.2 2015
157 371.8 511.2 2.2 2012
158 369.7 513.3 2.2 2014
159 367.8 515.2 2.2 2013
160 365.6 517.4 2.2 2623
161 363.6 519.4 2.2 2620
162 361.6 521.4 2.2 2622
163 359.6 523.4 2.2 2621
164 357.6 525.4 2.2 2335
165 355.7 527.3 2.2 2332
166 353.7 529.3 2.2 2334
167 351.8 531.2 2.2 2333
168 349.7 533.3 2.1 2303
169 347.8 535.2 2.1 2300
170 345.8 537.2 2.1 2302
171 343.9 539.1 2.1 2301
172 342.0 541.0 2.1 2591
173 340.1 542.9 2.1 2588
174 338.2 544.8 2.1 2590
175 336.3 546.7 2.1 2589
176 334.3 548.7 2.1 2047
177 332.4 550.6 2.1 2044
178 330.6 552.4 2.1 2046
179 328.7 554.3 2.1 2045
180 326.8 556.2 2.1 2655
181 325.0 558.0 2.0 2652
182 323.1 559.9 2.0 2654
183 321.3 561.7 2.0 2653
184 319.4 563.6 2.0 2943
185 317.6 565.4 2.0 2940
186 315.7 567.3 2.0 2942
187 313.9 569.1 2.0 2941
188 312.1 570.9 2.0 2911
189 310.3 572.7 2.0 2908
190 308.5 574.5 2.0 2910
191 306.8 576.2 2.0 2909
192 304.9 578.1 2.0 2083
193 303.2 579.8 2.0 2080
194 301.4 581.6 1.9 2082
195 299.6 583.4 1.9 2081
196 297.9 585.1 1.9 2883
197 296.1 586.9 1.9 2880
198 294.4 588.6 1.9 2882
199 292.7 590.3 1.9 2881
200 290.9 592.1 1.9 2371
201 289.2 593.8 1.9 2368
202 287.4 595.6 1.9 2370
203 285.8 597.2 1.9 2369
204 284.0 599.0 1.9 2019
205 282.4 600.6 1.9 2016
206 280.7 602.3 1.9 2018
207 279.0 604.0 1.9 2017
208 277.3 605.7 1.8 2627
209 275.6 607.4 1.8 2624
210 273.9 609.1 1.8 2626
211 272.3 610.7 1.8 2625
212 270.6 612.4 1.8 2339
213 269.0 614.0 1.8 2336
214 267.3 615.7 1.8 2338
215 265.8 617.2 1.8 2337
216 264.1 618.9 1.8 2307
217 262.5 620.5 1.8 2304
218 260.8 622.2 1.8 2306
219 259.2 623.8 1.8 2305
220 257.6 625.4 1.8 2595
221 256.0 627.0 1.7 2592
222 254.4 628.6 1.7 2594
223 252.9 630.1 1.7 2593
224 251.3 631.7 1.7 2051
225 249.7 633.3 1.7 2048
226 248.1 634.9 1.7 2050
227 246.6 636.4 1.7 2049
228 245.0 638.0 1.7 2659
229 243.5 639.5 1.7 2656
230 241.9 641.1 1.7 2658
231 240.4 642.6 1.7 2657
232 238.9 644.1 1.7 2947
233 237.3 645.7 1.7 2944
234 235.8 647.2 1.6 2946
235 234.3 648.7 1.6 2945
236 232.8 650.2 1.6 2915
237 231.3 651.7 1.6 2912
238 229.8 653.2 1.6 2914
239 228.3 654.7 1.6 2913
240 226.8 656.2 1.6 2087
241 225.3 657.7 1.6 2084
242 223.8 659.2 1.6 2086
243 222.4 660.6 1.6 2085
244 220.9 662.1 1.6 2887
245 219.5 663.5 1.6 2884
246 218.0 665.0 1.6 2886
247 216.6 666.4 1.5 2885
248 215.1 667.9 1.5 2375
249 213.7 669.3 1.5 2372
250 212.2 670.8 1.5 2374
251 210.8 672.2 1.5 2373
252 209.4 673.6 1.5 2023
253 208.0 675.0 1.5 2020
254 206.6 676.4 1.5 2022
255 205.2 677.8 1.5 2021
256 203.8 679.2 1.5 2631
257 202.4 680.6 1.5 2628
258 201.0 682.0 1.5 2630
259 199.6 683.4 1.5 2629
260 198.3 684.7 1.4 2343
261 196.9 686.1 1.4 2340
262 195.5 687.5 1.4 2342
263 194.2 688.8 1.4 2341
264 192.9 690.1 1.4 2311
265 191.5 691.5 1.4 2308
266 190.2 692.8 1.4 2310
267 188.8 694.2 1.4 2309
268 187.5 695.5 1.4 2599
269 186.2 696.8 1.4 2596
270 184.8 698.2 1.4 2598
271 183.6 699.4 1.4 2597
272 182.3 700.7 1.4 2055
273 181.0 702.0 1.3 2052
274 179.6 703.4 1.3 2054
275 178.4 704.6 1.3 2053
276 177.0 706.0 1.3 2663
277 175.8 707.2 1.3 2660
278 174.5 708.5 1.3 2662
279 173.3 709.7 1.3 2661
280 172.0 711.0 1.3 2951
281 170.8 712.2 1.3 2948
282 169.5 713.5 1.3 2950
283 168.2 714.8 1.3 2949
284 167.0 716.0 1.3 2919
285 165.8 717.2 1.3 2916
286 164.5 718.5 1.3 2918
287 163.3 719.7 1.2 2917
288 162.1 720.9 1.2 2091
289 160.9 722.1 1.2 2088
290 159.7 723.3 1.2 2090
291 158.5 724.5 1.2 2089
292 157.2 725.8 1.2 2891
293 156.1 726.9 1.2 2888
294 154.9 728.1 1.2 2890
295 153.7 729.3 1.2 2889
296 152.6 730.4 1.2 2379
297 151.4 731.6 1.2 2376
298 150.2 732.8 1.2 2378
299 149.0 734.0 1.2 2377
300 147.9 735.1 1.1 2027
301 146.7 736.3 1.1 2024
302 145.6 737.4 1.1 2026
303 144.5 738.5 1.1 2025
304 143.4 739.6 1.1 2635
305 142.2 740.8 1.1 2632
306 141.1 741.9 1.1 2634
307 140.0 743.0 1.1 2633
308 138.8 744.2 1.1 2347
309 137.7 745.3 1.1 2344
310 136.6 746.4 1.1 2346
311 135.6 747.4 1.1 2345
312 134.5 748.5 1.1 2315
313 133.4 749.6 1.0 2312
314 132.3 750.7 1.0 2314
315 131.2 751.8 1.0 2313
316 130.1 752.9 1.0 2603
317 129.1 753.9 1.0 2600
318 128.0 755.0 1.0 2602
319 127.0 756.0 1.0 2601
320 126.0 757.0 1.0 2059
321 124.9 758.1 1.0 2056
322 123.9 759.1 1.0 2058
323 122.8 760.2 1.0 2057
324 121.8 761.2 1.0 2667
325 120.8 762.2 1.0 2664
326 119.7 763.3 0.9 2666
